STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,YEAR_POPES_SUB_006,Year at 30 June,SEX_POPES_SUB_006,Sex,AGE_POPES_SUB_006,Age,AREA_POPES_SUB_006,Area,OBS_VALUE,Observation value
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136100,,110,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136200,,240,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136300,,660,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136400,,330,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136501,,540,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136502,,450,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136601,,600,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136700,,640,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136801,,450,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,136900,,240,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137000,,430,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137100,,670,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137201,,490,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137202,,570,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137300,,380,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137400,,370,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137500,,470,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137600,,420,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137701,,110,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137800,,370,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,137901,,700,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138000,,450,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138100,,520,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138200,,590,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138301,,390,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138302,,520,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138400,,500,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138501,,260,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138502,,100,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138600,,400,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138700,,380,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138800,,10,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,138901,,480,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139000,,370,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139100,,450,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139201,,410,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139300,,470,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139400,,360,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139501,,300,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139601,,580,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139700,,620,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139801,,420,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139802,,360,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,139900,,560,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140000,,590,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140100,,480,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140200,,460,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140300,,400,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140400,,520,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140500,,570,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140601,,520,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140700,,550,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140800,,520,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140901,,530,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,140902,,260,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141000,,510,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141101,,350,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141102,,270,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141201,,190,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141300,,460,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141400,,0,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141500,,290,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141600,,350,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141700,,310,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141801,,360,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141802,,370,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,141900,,620,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142001,,390,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142002,,210,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142101,,600,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142201,,250,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142202,,360,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142301,,720,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142400,,480,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142501,,320,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142600,,410,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142700,,600,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142801,,410,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142802,,420,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,142901,,470,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143000,,570,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143100,,600,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143200,,500,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143301,,530,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143400,,440,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143500,,660,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143600,,440,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143700,,460,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143800,,650,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,143900,,440,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144001,,620,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144101,,560,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144201,,20,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144300,,740,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144400,,680,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144500,,540,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144600,,170,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144700,,1050,
DATAFLOW,STATSNZ:POPES_SUB_006(1.0),"Subnational population estimates (TA, SA2), by age and sex, at 30 June 1996-2023 (2023 boundaries)",I,2023,2023,SEX3,"Total people, sex",AGE0014,0-14 Years,144800,,510,
